id	review	label
7566872	감동적이고 정말최고입니다.	1
8210346	너무 재밌게 봤다는..정말 쏘 쿨한 영화	1
6166602	차라리 둘을 연결해줄것이지. 남편 앞에서 불륜 상대 죽었다고 대성통곡ㅋㅋㅋㅋㅋ	0
9131816	재밌음...왠만하면 2번이상 영화 안보는데..,이건 몇번봐도 재밌음..ㅋ	1
8189876	쓰레기드라마 빨리끝내든가 나쁜짓한년 동정표얻으려고 방송함??? 빨리 무너지든가 질질끌어서 못보겠네 퉤	0
10070110	와...진짜 보다가 암걸림	0
10211387	캬 외계인소재는 언제나 굿	1
7186371	이연걸 만으로 충분	1
7300201	역시 이병헌은 내레이션을 참 잘하는 멋진 훈남이다.얼굴도 잘생겼고 목소리도 참 아름다운 남자다.	1
10219710	안봤다 기대가 무진장 된다.	1
8072954	알바 방지용 글이니라ㅌㅌㅌ	0
9932780	성룡형님ㅠㅠ 이건 아닌 듯..차마 1점은 여러 영화를 짬봉 시켜 놓은 듯 너무 닭살 돋아서 ㅠㅠ	0
9488256	요 이틀간 다시보기로 넘 재밌게 봤네요. 딱 2가지 아쉬운점이 있다면 박사아들 오열하며 우는 장면.. 슬퍼야 되는데 보면서 웃어버렸네요. 글구 김유미가 박사아들을 좋아하는 감정을 가진건 좀 아닌거 같네요. 아시겠습니까? 이틀 동안 진정 즐거웠음	1
5057378	그때...배창호와 이명세는 천재였다.	1
9674511	내가 법칙을 깨주겠다ㅋㅋ	1
7705402	포스터가 드럽다	0
9538390	안타깝기만 하다... 그들만의 세계는 인정될수 없을까	1
7669490	아무이유없어	0
9448842	전형적인 미국식 코미디	0
7853071	초등학교를 배경으로한 드라마인데 성인인 내가 인생을 살아가는데깨닫고 얻는게 많았던 드라마..매편 가슴속에서 강한울림같은것이느껴져 눈시울을붉히곤했던거같다. 비록 큰조명을 받진 못했던드라마지만 나를 조금이나마 성장시킨 여러가지로 기억에남을작품이다.	1
9250286	이병헌은 미스캐스팅이다!!!	1
779233	최고의드라마다.. 양동근 그는 최고의 배우	1
20168	쓰레기영화 3류 완전 비디오로 나와도 흥행 노 OOO	0
5910229	사회 소수자들을 되돌아보는 계기	1
5262451	이상	0
3881715	대단한인간....... 게다가 다큐영화인대도 굉장히 재밌다 지루하지 않아	1
7363792	더럽게 지루하네...	0
6972272	감독님 직업을 바꾸시는게	0
3897634	무식한 임권택이 김두한을 백야선생의 아들로 둔갑시켰다. 그 역사적 죄는 아주크다.	0
228075	어이 없다.. 마지막에 무섭지도 않자나?	0
8392079	볼만하던데요 옛날홍콩영화는좋아하지만(백발마녀전 녹정기 도성)요즘홍콩영화는안조아하는지라 안보는편인데 요건 볼만했어요 주연들 연기들 다잘하고 류예?이분 너무매력적이시더라능	1
3342176	심하게 재미없네	0
10217930	좋은결말이지만 아픔이 가득한	1
7263951	1점	0
10195343	영화의 작품성, 정말 중요하다. 그러나 이런 중요한 소재의 영화에까지 돋보기 들고 메스질 하는 것은 좀 아니다.. 이 영화를 만든 취지와 이슈화가 더욱 가속되어 비극적인 사건이 줄어들었으면 한다.비극의 피해자가 당신의 가족 혹인 지인이 될 수도 있다.	1
6082714	트롤이라니 이런 어처구니 없는... 노르웨이 자연 경관은 좋구나	0
8092633	스릴러라 하기에는 많이 부족한듯.. 전개에 있어 긴장감이 부족해서 재미가 많이 떨어진다. 후반약간 볼만하고 전반적으로 너무 밋밋하게 나가기만함거의 일회성 tv 드라마 수준임	0
7807860	이 영화를 보고 난 후 제인생은 180%달라졌습니다.어른을 공경하고 아랫사람을 사랑으로 감싸게 되니까 자연스레 평판이 좋아져 사업도 잘 풀리고 자연스레 텔런트같은 이쁜 애인까지 생기더라구요 이 영화... 봐도봐도 탐나는 영화에요	1
4891415	최악의 영화 평점이 너무 높다... 안봤을때로 시간을 돌리고 싶음...	0
8198415	홍칠(장학우)가 가장 맘에 드는 캐릭터였다. 평가가 극과극이라 기대를 안하고 봤는데 예상보다 훨씬 좋았다. 보고 나서 금방 다시보고 싶어졌다.	1
6106060	소재가 특이하고 밝은 영화 역시 이나영은 연기파	1
5175206	별이 아까운 영화....쩝....	0
6466661	제작의 목적이 무엇인가는 헷갈리지만 그 수단 만은 확실하게 각인시켜준다.	0
88203	꼬마가 너무 귀여운것같아요^^	1
9068436	레즈영화나와도 니들이 옹호 할수있을까	0
8575365	평점 다 알바먹었나 여동생 떡밥 하나로 완결까지 우려먹는 드라마가 뭐가 재밌다는거지 차라리 10화 안으로 끝났으면 질리는것 없이 훨씬 나았겠다 1시간짜리 드라마를 이런 좁은 스케일로 대체 몇 화 까지 하는거지	0
3681007	몰입감 전혀없고 뒤죽박죽 진짜.....별로였음	0
8435762	성장영화라지만 열라재미없다	0
9815930	어려서 한번 봤는데 재미있게 본 기억이 난다 다시 한번 보고싶은데 어느 싸이트서 다운 받아 볼수잇을까?....	1
9850015	드래곤볼 사랑해요. 영원하길 ㅠㅠㅠ	1
9222235	아 재미잇겠다 우와알 크나다	0
7279934	희래엄마 연기력 진짜 어의없음 몰입이안됨	0
8878381	막장 가족얘기... 이런걸 뭐하러 영화로 만들었는지 시간이 아깝다	0
2962049	내 인생 최고의 영화!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
6046719	훈훈해 ㅋ	1
8211037	이번엔 할머니까지 욕했다 정말 말도안된다	0
7970139	파랑새는 있다 오복성 역활 보고 여기옴 ^^	1
9956046	시간을 달리는 소녀때문에 기대하고 봤는데 이게뭐야...	0
5370372	최고의 감독이 최고의 배역을 최고의 카메라웍으로 사랑.의리.정의를 표현한 한국최고의 걸작	1
9861542	애니인줄알았네 포스터만봐서는	1
7009446	영화가 무슨 내용인지 잘 모르겠다.	0
6182278	빵점주긴 뭐해서 1점이라도 준다 도대체 무슨 스토린지ㅡㅡ	0
9702701	가장 아름다운 영화가 아닐까 싶다..	1
4185788	이빨대박ㅋㅋㅋㅋㅋㅋㅋㅋ	1
6026624	최고 최고!!	1
4926474	20여년전..마지막 장면의 먹먹함이 아직도 현재진행형인 수작...	1
9240083	니랑 처음 본 영화 지하철에서 짐승이라고 장난 쳐서 정말 미안했다	1
7313907	장난함?	0
4295899	흥행에선 실패했지만 한국영화의 스릴러 장르를 한단계 높인 비운의 걸작	1
6670130	Very good!	1
4567085	전혜진만 이쁘긔	0
8822193	그냥 쓰레기라는 말 밖엔 ㅉㅉㅉ	0
8666417	실화네.... ?!@#	0
9136386	옜날영화주제에 여운이 남는군..	1
5946198	분위기는 그윽하니 괜찮다	0
7204309	그 때 그 시절 딱 아놀드 슈워제네거의 정점에 선 영화 남자들의 원시적, 태고적 로망	1
4929806	선덕여왕 다시보아도 잼있음~!	1
9878412	9.04?? 같이 죽자는거네	0
3109702	상당히 감동적이고 역동적인영화 ..	1
5987296	속고 속이는 설정은 재밌는데, 뒤로 갈수록 좀 유치하게 흘러가는게 흠.	0
2148574	불꽃같은 삶, 도피, 자유. 환영받기 어려웠던 광기의 천재!!	1
6417812	굿!	1
5799948	마지막장면정말 어이없음	0
10013972	노답잼노답이다노답이영화는노답이다	1
939540	꽤 괜찮은 실험작..	1
7978606	이번 년도에 본 영화 중 가장 최악의 영화......	0
7250589	무대장치가압권마라의 흉상을 무대에 설치하고다양한 장치들을 이용하여수변무대의 장점을 극대화함노래너무잘부르고의상도 너무다양하다미리 스토리를알고가면좋을듯하다오페라좋아하시분 꼭보세요	1
6394895	멋있고재미도 있고...좋았음.ㅎ	1
9472884	진심대박....강추합니다 웃깁니다내돈우야냐	0
31064	소설이랑 비교했을떄 너무재미없어요 ㅠㅠ 너무허술하고	0
9292962	이런게 일본영화의 힘인듯.	1
7632280	너무 재밌게 봤음.!!!! 마음도 따뜻해 지구 !!! 으앗 딱 내스타일 ><	1
4353804	옛날 거라 유치할줄 알았는데 넘 재밌어서 깜짝놀랬다	1
9615808	좋은 영화다. 나도 평점조절 해봄	1
179619	코믹을 할려고 한건지ㅡㅡ;; 이상한영화	0
446465	최고다!!	1
3526768	이 영화를 본지 꽤 오래되었지만 당시 신성일 선생님의 연기가 정말 돋보였습니다.	1
8486593	감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점	0
10137233	한국 사람들 영화보는 눈이 없던가 아니면 평점을 돈주고 사든가 둘중 하나 의심.왜 이렇게 평점이 낮지? 나는 개봉한지 7년 넘어서 봤는데 스토리 손색 없다.	1
8443085	노잼씹노잼개노잼진짜노잼	0
8465002	아이가 마니 좋아합니다	0
6474597	졸라게 재미없어	0
4260805	B급영화, 수준이하. 특히 필름. 화질이 너무 떨어지네요. 보다 나왔음	0
5517393	막장	0
10076067	솔까..노잼..ㅋ 비추천. 컨저링/에나벨/데모닉 중에 컨저링에 젤 재밌는듯ㅋㅋ.	0
9286827	솔직히 니네 이영화 안봣자나 OO들앜ㅋ	1
8222072	쓰레기 좀비영화들 중에서도 군계일학	0
8870207	엣날 보나 지금보나 여전히 엄청난 반전 영화 꿀쨈 짱 ㅎㅎ그녀는 어전히 예쁘다 그엣전 영화에서 ㅎ	1
6020562	설경구, 나문희 그 둘의 연기란	1
5344529	정말 사실적인 액션..두 배우의 연기대결에 눈을 못 떼겠어..	1
9641871	먼 평점이 6점대여...	1
8095383	"""니민 재밌게 본거냐.. 평점이 왜이래...특히 소녀시대 멤버 외치다, """"효연""""이라 한 다음에 얼굴표정 일그러지는 것 보고 뿜었다!!"""	1
9898759	내가 볼땐 정상이 없는 영화였지만 평점은 많이 주고 싶네.	1
9153578	울었습니다 ㅠ..약간 막장드라마끼가 있지만 그래도 만족!	1
9526117	이거 보고 김수현 팬 됫어요!! 영원한 팬이시여~~	1
3346983	아주어릴때본거ㅋㅋ 디게 재밌어 특히 이즈마가 고양이되서 둘이 인간되는약 찾기는ㅎ	1
8528287	딸셋인 집이라 공감가는 부분이 꽤 있다 특히 내가 둘째라..	1
8772211	비정상적인 등장인물들을 보며 고개를 끄덕이는 비정상적인 우리네들.	1
501769	품격있는 흡혈영화.	1
527395	일글런드 연기 지겹다	0
241051	작품성 전혀 없는 예수 찬양 애니메이션.성경을 읽는게 더 낳다.	0
6527165	올해의 쓰레기드라마 배우만좋음	0
7293201	이 따위도 영화야?...	0
2081726	뭐지..? 이거? 재미있긴 한데.. 내용이 이상하네?	0
6716470	Soul 좋아하시네 *^^* 꼭 무식한 애들이 가끔 가다가 배운 용어로 공자 앞에서 문자 쓰던데 네 표현 방식 하나 하나가 진부하고 재미 없다.나도 이 영화 별로 좋게 생각하지는 않지만 네 멍청한 머리로 보고 만드는 것들보단 훨씬 좋다.	1
900899	더이상 무엇이 있을 수 있을까...?! 차원이 다른 드라마.	1
8766534	김창완아저씨 연기최고입니다!! 완전멋있어요!!	1
2549531	어이없이 웃기는 동성애 혐오영화일까나? 개그는 때론 오픈 마인드.	1
4339563	장르가 왜 코미디일까. 김수로 연기력 폭발!	1
7059426	평점올리려 10점줌.진짜보다가 뭐 이런영화가 다 있어!! 신선한 충격과 개인적인 병맛영화의 원조느낌.뭐 지금은 나이들어서 이걸보게된다면 7점주겠지만..	1
10199483	아이들이 좋아라해요^^	1
4353811	진짜 너무한다... 이렇게 재미없는 영화 내 평생 세 손가락 안에 꼽아요..	0
8459606	정말 감동적이 였다. ㅠㅠ	1
5592193	내인생의 최악의 영화 ktx좌석없어 시네마석 타면서 보았는데 영구와땡칠이가x10000배잼남	0
3198854	매력적인 마술사의 시시한 공연.	0
1234433	장궤배달부 만큼이나악취가 진동하는영화	0
6005082	삶과 죽음.편한길과 어려운길의 선택.. 이영화에서 나는 살아계신 예수님을 보았다.	1
2130675	정서가 없는데, 노래와 춤만 춘다고 뮤지컬영화가 되나.	0
10267644	무서운집을 개봉했다는 사실이 더 무섭다	1
9090652	아이언이 제일 잘하네. 바비 올티 비아이 잘해. 근데 바스코는 뭐임? 혼자 락을 고집하네. 훅훅훅 드립치고 있네. 아이언이 정면대결로 눌러줬으면 좋겠다.	0
7409413	과연 김성수는 남나비에게 무얼 기증하고 떠날지 궁금하군 눈이될런지 ㅋㅋㅋ애라이 그냥 회장이랑 윤설아랑 결혼시키고 끝내라	0
3325227	연기도스토리 병맛.왜그렇게'다녀왔어''어서와'에 집착을 갖는지..별 반개도 아깝.	0
5262018	원제에는 파라노말이라는 단어도 없는데 파라노말 붙인 이유가 뭐냐?	0
1564701	닥터들의 생활을 잘 보여준 드라마 메디컬드라마로써 굿ㄷ...ㅎㅎ	1
534099	멍청한 총싸움만 가득한영화	0
8596570	평점은 여론에 편승될 수 없어야 한다.	1
5808421	벼영진 영화 ㅋㅋㅋㅋㅋㅋㅋ	0
9437192	박상원과 이미숫 그냥친구로 계속 가길 바란다 불륜은 좀 거북스럽다 차돌과 장미도 이어지지 않길 바란다	1
7936020	참 잘만든 영화...이런 영화가 많아지길 바라며 10점!!	1
6174232	웃음만나는구나	0
9434127	청소년 문제는 피해자구제보다 가해자 구제가 본질임을 망각한 힐링을 앞세운 이청미 띄우기용 영화.	0
214960	그들의 절망과 희망.. 모두를 악기를 통해..	1
9270241	사랑하고 싶은 남자 제이슨 스타뎀! 최고!	1
632007	민종형땜에 본줄아러라	0
8560420	타이틀에 진실을 담은 흔치않은 영화	0
9724628	3탄부터 망조가 시작된듯. . . . 메간폭스ㅡㅜ 진짜 옵티머스와 의리로 4탄까지 봤지만ㅡ아쉬움 1탄 극장에서 봤을때 정말 두근두근하고 그랬는데. . . .	0
10206354	아무 생각 없이..아무 기대 없이 보는 영화인듯	0
4572959	오호 ,,	1
8970554	영화 재밌게 잘봤습니다.	0
5986516	마음이 너무 아픈 영화였습니다. 왜 세상은 바뀌지 않는 것인가요.	1
8718840	보성형님 목소으리!!!!	1
4640813	뭘까? 3탄 예고인가요? 마지막은 정말....	0
5882306	액션이 박력이나 타격감이 없고, 액션을 제외한 나머지 연기도 수준이하	0
5967370	왤케 호들갑인지.. 그래도 가볍게 볼만하다 반전은 없느니만 못한..	1
8938761	웃겨보일려고 너무 억지로한다	0
9807239	벌써 4년전 영화넹.. 진짜 재밌었는데 ㅋㅋ	1
9320605	1편이 잘만들어져서 롱런한거 . 2편마지막장면이 퍼포먼스중에선 제일 멋진 장면이라고 생각하지만 1편이진짜갑	1
8681561	이 애니를 보느니 게임 동영상을 보는게 더 재밌다 액션도 별로고 왜 만들었나 싶네	0
9146190	역시 한/차의 연기는 ok. 나머지 구성,연출은 빈번하다 못해 빈약함까지 보이는 영화... 한줄평 : 뭐야?	0
7695598	아니ㅋㅋ...무슨총격전이나 피튀기는거나 이거 21세기영화맞냐? 나무슨 용가리보는줄알았다ㅡㅡㅋㅋㅋㅋ 함봐봐라 코앞에있는 대한민국 해병대 보트에 100발을 넘게쏘는거같은데 한대도못맞추고ㅋㅋㅋㅋ일단봐라 아니보지마라 시간진짜아깝다	0
10076110	김남길내꺼하자김남길내꺼하자	0
9651782	와...느와르물 보면서 이렇게 심장 쫄깃하긴 처음. 내면 심리도 잘 표현했구 거친 그들만의 세계도 넘치지 않게 잘 다듬어져서 잘 뽑아냈다. 그러고 보면 우리나라 느와르는 좀 시끌벅적한 편인데 이런 깔끔한 느와르물 한 번 뽑아내보시지	1
7460278	잠을이룰수없을정도로 감정이입이되면서 마지막엔 나도모르게 눈물이 나올정도로 안타깝고 박신혜와봉태규의연기에 푹빠지게됫다 특히박신혜의 아름다운모습과 명품연기에 푹빠질수밖에없을정도로 신혜의 팬이되어버렸다...	1
4287676	예슬누나가 나왓으니깐 평점 많이 줘야줘	1
7488961	유혹도 취향입니다. 존중해주시죠?	0
9306913	액션 최고 볼만합니다 굿굿굿	1
9276523	장난하냐... 그리고 저게 어딜봐서 레알인감... 그냥 일타이피 아님? 보그 촬영 메이킹 필름도 저거보단 재미있었음 ... 배우들 셀프디스 한검 좀 피식했다만...	0
7990824	마이클섀넌.. 가장 저평가된 현역 배우 중 한 사람	1
8145219	이 영환 역대 애니메이션 영화 중 최고야	1
9900000	이건 그냥...못만든거같다...동서양 정서차이가 문제가 아니라...한국판의 장소가 왜그런 장소이며..대사가 왜 그런 대사였는지에 대해 감독이 이해를 하지 못한것같다...연출 실력도 상당히 떨어지고...올드보이에 먹칠지대로 한듯.	0
8355723	과거 KMRC n2 클래스참가자로서 레이싱영화가아닌 드라마다 표어인 극한의 스피드는.눈싰고 찾아볼려해도 없고 걍 진짜별로다 이건 무료다운해서봐도 별로다 차라리 MIB의 이퀼라이져맞고ㅂ분노의질주시리즈나더보는게 나을듯하다	0
7710873	지금 보고있는데 하도 웃겨서 찾아봤더니 역시나ㅋㅋㅋ하늘을 나르고 돌도 부수던 놈이 갑자기 서양놈들한테는ㅋㅋㅋ 0점 없나??비보잉도 하네ㅋㅋㅋㅋ민망한 영화다 쓰레기영화ㅋㅋㅋㅋㅋ	0
8934867	전효성 왜 나오는지 설명좀....노래도 그닥 잘하지도 못하고 외모에만 신경써서 진짜 연기가 유치하고 별로다.잘하지도 못하는데 왜 요즘은 가수들을 연기시키는지 모르겠다.연기자가 괜히 있는것도 아니고 요즘 드라마들이 미친듯....ㅋ	0
478867	요즘 우울한 내가 우울병 걸릴뻔한 영화	0
2281303	난 아직 프랑스 유머를 이해하긴 이른가봐.	0
9097209	닭이 먼저일까 계란이 먼저일까 ...	1
9959167	사는건 힘든거 같다. 시간 가는 줄 모르고 봤네요!	1
2767210	여배우의 알몸만 눈낄...	0
9164829	9월 3일차 방송..동료가수가 죽었는데 서로들 웃고 떠들고 까불고..담당PD ,작가, 윤도현, 수영 도대체 머리속에 뭐가 든건지..까불어대는 리포터들..다들 창피한줄 아세요	0
8562338	...종수 이자식!!	0
8630488	영화의 논리성과 상상력에대한 깊이와 이해도에 대한 비중이 없이 너무 허무맹랑하고 보는 내내 심심하고 졸려서 기절할것같았다. 내 평생 이런 SF영화는 처음이다	0
24986	정말 최악이다-0-;	0
487017	어이 없을 정도로 빤히 들여다 보이는 스토리에 그저 놀라울 뿐.	0
10262526	ㅇㅇㅇ열자열자열자열자	1
6405054	끝까지 다못보겠더라.	0
6593526	따뜻했고, 정감있었다. 진부하고 뻔한 스토리여도 좋았던 영화인것같다.	1
5056117	안보의식이 없는 요즘, 중.고등학교에 꼭 필요한 증거물이다.	1
5950481	시간아까움ㅡㅡ	0
6256704	아름다운영화~	1
6717596	딱봐도 쓰레기인 이런 영화에 이성재가 출연한 이유는 그냥 배드신이 많아서인듯	0
6052828	굿바이 보이 넌 이제 맨	1
1929101	여전히 재밌네	1
10268084	절로 숙연해지는 명작.	1
9833691	독재자 알라딘은 정치가 낳은 웃음이 정치를 무력화하는 현장으로 우리를 초대한다.	1
10110674	일본의 문화를 먹칠한 영화라서 4점 줌	0
8845567	한 회 한 회 넘 재밌게 보고 있어요. 조기종영 말도 안되요. 좋은 드라마를 이렇게 끝내다니요. 넘 아쉽고 화도 나네요.	1
8921181	액션에서보면바줄만함	1
4610493	2010년에 봤습니다 평점 정말 너무 과하네요..	0
10063374	국내에서 못 보던 과감한 앵글이네	0
8349871	꼭봐라 두번봐라 세번봐라	1
8279602	외모 우월주의....	0
9395485	이때부터 원작파괴의 병맛영화가 시작됬지. 1편2편은 진짜 멋졌는데 . 이건 그냥 해리포터의 이름을 빌린 평행세계급 영화. 감독이 책이나 읽었나 의심스럽다. 온화한 카리스마의 덤블도어가 이때부터 버럭버럭 간달프가 되기 시작했다.	0
7302226	진짜재밋다.....좀옛날에봣는데도 아직도 기억에남어요	1
8214200	플래툰 그리고 지옥의 묵시록...진짜 전쟁은 이런것이다	1
9116449	그래, 이거 평점너무낮음, 뤽베송감독이 진짜 뭔가다른 영화를 찍는건확실함, 영화도모를때, 어렸을때 브루스 보면서, 으악!왜저런사람이 주인공이지?하고보다가, 나중에는 진짜, 귄~있드라, 하고 팬이됐었던영화,ㅎㅎㅎ	1
3336068	나에게 꿈을 만들어준 영화. 이런 영화가 많았으면~	1
3139495	지루하고 뻔히 다 보이는 결말	0
748505	무엇을 기대하였던가..................	0
9661104	마치 일본새1끼들도 피해자로 그려지는 역겨운 영화 한국에서 만들어졌다는게 쪽팔린다 비판적인 시각으로 바라보지 못할망정 쓸데없는 감성팔이라니 한심하기 짝이없다 때와 장소를 가려가며 스토리를 짜야지 일본과 한국과의 우정? 일제시대에? 놀고자빠졌네	0
3346533	너무나 신선했고 , 신데렐라 얘기해주고 딱딱 들어 맞을떈 정말 감동! ...	1
1123867	대체왜 이영화가 9점대일까, 좀 떨어뜨리자,	0
8595065	신동엽 가슴열면서 변태표정 대박! 이태임씨 라스 나왔을때는 조신하게웃었는데 동엽신이 빵터뜨림 담주 예고편완전기대된당 유세윤 어둠속에 비처러어엄 ㅋ 마녀사냥 2부 더길게해서 총 1시간반으로 하면좋겠당진짜 편집이 너무많이되는듯	1
918691	너무 재미없었어요^-^	0
9819296	아무리 주인공이 연기 잘하고 액션 잘해도... 혼자서는 영화를 살릴수가 없나보다..	0
7109791	하...	1
9841968	공짜로 다운 받아 봐도 전기세가 아까운 영화	0
2357866	내가 보기엔 연출이나 내용이나 솔직하고 괜찮던데;;	1
7869828	스토리 너무 뻔하고 지루해요 채널돌리기를 여러번 안봐도 다 이해가고 작가님 저도 배우들 때문에 보는데 짜증낭나요	0
8991993	그냥 억지 감동 뭔가 급하게 만든 티가 팍팍난다. 그냥 상업용 치장영화	0
8034612	주인공이 다 귀엽네요^^ 저도 고교때 그런 생활을 하고 싶어요..	1
9809357	재밌어요. 역시 류승범	1
5664325	아 웃겨 디지겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
8926669	뭐지 재미도 있지만 스토리도 좋고 내용도 있는데 난 재밌었음 진심	1
8961612	자막진짜죽고싶냐 재개발한다고무령왕릉드러낼새끼네	1
7339988	2008년 서브프라임 모기지 사태의 버블을 만들고 거대한 재앙을 초래한 핵심 인물들이 지금 오늘날에도 한치의 책임과 처벌 없이 그전과 같은 일을 하고 있고 계속해서 많은 돈을 벌고 있다. 이건 단지 공포영화나 스릴러가 아니다. 오늘날의 경제이다.	1
2618871	별로 재미없다...	0
6829380	영화 제인에어와 비슷한 촬영방식.. 나중일을 첫 장면으로 보여주는것과같은.. 감독의 의도는 이해했으나, 냉정하게 말하자면 이렇게 밖에 풀수없었나 싶은 아쉬움이 남는다, 그러나 영상미는 좋았으므로 3점.	0
9923036	이제는 한 시대의 위대한 영웅마저 소비재로 만들어버리는구만..	0
7466037	올만에 재밌는 영화 봤네 ㅋㅋ	1
9242266	개인적 취향이 다르겠지만 평점이 조작된 느낌임.	0
8262662	진짜 재미없다. 영화 안에 아무것도 안들어가 있다.시간낭비. 이런거 호기심도 갖지 말아야지 이제 진짜.	0
5840630	우왓! 완전재밌죠? 내가본드라마중에서 두번째로재미있다! 첫번째는 시크릿가든!	1
9504176	옛날에 갈갈이, 왜이런미니~ 할때가 재밋었다. 요즘 넘 재미없어.	0
8256534	나도 사랑 받고 싶어..	1
7322094	취지는 좋았으나 잘 살리지 못한 영화이며,라이언킹의 위대함이 다시한번 느껴지는영화 ㅅㅂ	0
10276130	정말 재미없고 진부하다.	0
6588487	보인다 떡은정이. 한다. 1점을 별점 그래서 의지돌 떡은정 한다. 해체	0
6931964	드라마를 진지빨고 보네 ㅋㅋ 영화도 진지빨고 보겠네여?	1
9143099	다신 보고싶지 않은 영화	0
7299671	현실이 떠올라서 뜨끔한 영화다. 좋은 영화다.	1
10234946	한국 3대 망작 중 하나입니다. 다세포소녀, 긴급조치 19호, 그리고 성냥팔이소녀의 재림.	0
9193281	솔직히 약간 진부한데 재미없진 않다. 몰입도도 좋고 액션신도 멋지게 잘만들어서 시간 가는줄 모르고 봤음. 하지만 작품성은 평점 8점대는 좀 과한듯.	0
10147255	진짜재밌음 영화보는내내 긴장감 넘치고 스릴짱	1
6135646	정말 잘만든영화 . 참 재밌게봤습니다.	1
7917356	스산한 분위기는 좋았다.	0
2107222	이딴 쓰레기드라마가 9.62점이라니 역시 역사관 정통성이 신라위주이니..	0
9404969	반고흐의 죽음까지 그린영화.다큐같기도 하고 배경도 아름답고고흐는 괴짜가 아니예욥	1
7447169	의미있는영화 잘봤습니다	1
9249758	서현진 이쁘다~^_^	1
9129593	이게 공포 영화냐, 코미디 영화냐	0
7697824	애들보는유치드라마	0
9364609	주인공 개멍청 한국여자 특징	0
9542118	2 % 아쉽다는 평이 생각보다 많네... 개인적으로 내가 본 최고의 극장판이였다. 게다가 원작에 전혀 꿀릴 것 없는 스토리,메시지, 그리고 원작을 뛰어넘는 퀄리티는 환상적이고.	1
8966791	붉은 10월 잠수함의 웅장함 과 함께 숀코너리의 옹 의 카리스마 는	1
7678930	뒤로가니 아구가 안맞는데...	0
7917882	동성애장면과 에이즈, 탈옥. 어느 하나 만만한 소재가 아닌데도, 이 영화에서는 허망된 플롯으로 소비되는 작은 소품에 불과하다. 여기에 제주도의 아름다운 풍광과 예쁜 건물, 멋진 요리, 자잘한 마술을 빼면 남는건 하나도 없네. 결국 중요한건 내용일진데.	0
9662759	수많은 모래 중 사금같은 영화	1
9783191	3년전에 보다가 집중이 안되서 끝까지 못봤었는데 지금 다시보니 잔잔하니 주위에 사람이 떠나갈때 소중함을 느낀다는 것과 늙어가고 죽어가는 사람의 생의 끝이 뭐랄까 뭉클 아련하네요 goodnight 벤자민	1
2471728	빈디젤의 매력이 전혀 발휘되지 못함!!중간중간 보다 졸은 영화~	0
7467960	오씨엔에서 봤는데 설정쩔어	0
8164251	이것은 음악 다큐, 영화의 신경지	1
3676007	우울하고 몽롱하다.	0
6317237	작가님 진짜싫망 악녀인주 음식가지고 장난치는그런사람한데 명장.기가차네 준영만불쌍ㅠ	0
7530568	영화의 80%까지는 아무런 재미도 의미도 없이 흘러가다가 마지막 20%에서 뭔가 보여줄 듯 자세만 잡고 결국 아무 것도 보여줄 게 없었던 영화.. 핸드헬드는 이제 좀 그만 써먹기를..	0
10156645	이 감독은 분위기는 무거운데 항상 해피엔딩이네	1
8675421	재미읍서재미읍서재미읍서	0
7168582	보던거라 그만 볼수도 없고 해서 계속 보긴하는데, 연기도 정말 못하고, 짜증난다. 과감히갈아 타야 할까?	0
9369445	완전 재밌는데 이게 망한거라고?	1
10249940	ㅋㅋ이게 천만영화라니ㅋㅋㅋ	1
8583781	무섭고재밋다는댓글들 다알바님들임...?돈주고보지마세요 꼭 토렌트로다운받아보시길	0
9522520	저 배우들중에 미아 와시코브스카만 생각남	1
7039562	ㅠㅠ	1
3183135	쳐다도 보기싫은 쓰레기 영화다	0
9689635	트포 매니아로서 트포1은 정말 걸작이면서 쇼킹한 영화 다시 보고 싶다	1
9933667	드리프트도 떡밥도 그럴싸하게만.	0
10229402	그냥 아무 다큐나봐도 이것보단 재미 있을듯	0
646790	더 큰 세상을 향해가는엔딩.	1
7226000	마의 ㅜ ㅜ 너무짱이에요 ㅜ ㅜ	1
9884516	진짜로 제가 영화속으로 들어가서 이어주고 싶었습니다. 멘마랑..	1
2501120	가해자가 피해자로 둔감하는 영화에 평점이..ㅡㅡ;; 역사 공부좀 합시다...ㅡㅡ;;	0
9075883	데킬라 한잔, 레몬 한조각, 바다 그리고 친구. 죽어도 여한이 없다.	1
84627	제가 동명의 다른 영화를 본건지?리뷰 쓰신 분들 점수가 넘 후하시네요..	0
4599695	에린 바틀렛밖에 없는 영화	1
9926208	런닝타임 3시간30분.... 이정도 영화라면 지루하지않다	1
9121238	간만 보다 다 놓친 간기남.	0
3828191	제가 고3 때 이거 봤는데.. 감동 ㅠㅠ 근데 사실 지금 고3임 이 빌어먹을 세상아	0
